place_id,name,latitude,longitude,Main_category,categories,rating,address
ChIJ2TxKLRFF5IkRcbM8D8rGbPs,CBIZ & MHM,42.3504396,-71.0742708,Finance,"accounting,finance,point_of_interest,establishment,",,"500 Boylston Street, Boston"
ChIJ2W0gXKt444kRXdFefNHqoZI,Mount Ida Bookstore,42.2990367,-71.1872229,Education,"book_store,store,point_of_interest,establishment,",,"777 Dedham St, Newton"
ChIJ2w69uEJ344kRKVe3Zf0YBK8,Russell House Tavern,42.373158,-71.119459,Health,"bar,restaurant,food,point_of_interest,establishment,",4.3,"14 John F. Kennedy Street, Cambridge"
ChIJ2w69uEJ344kRKVe3Zf0YBK8,Russell House Tavern,42.373158,-71.119459,Community,"bar,restaurant,food,point_of_interest,establishment,",4.3,"14 John F. Kennedy Street, Cambridge"
ChIJ2WM3Frtz44kRHtr0Ne0SJHQ,Melrose Post Office,42.4564629,-71.0653107,Community,"post_office,finance,point_of_interest,establishment,",5,Melrose
ChIJ2y2RQBp944kRQmtb0UR7tfQ,Konditor Meister,42.2258088,-71.0335753,Health,"bakery,store,food,point_of_interest,establishment,",4.4,"32 Wood Road, Braintree"
ChIJ2ybGFxt644kRAiTDL5ovEBc,Saint Clements Eucharistic Shrine,42.3471431,-71.0898252,Community,"church,place_of_worship,point_of_interest,establishment,",4.8,"1105 Boylston Street, Boston"
ChIJ2yrfxiAU44kRQa-VFjMu1rU,Beverly Police Department,42.5477653,-70.878557,Community,"police,point_of_interest,establishment,",2.5,"191 Cabot Street, Beverly"
ChIJ2yrfxiAU44kRxk0f8YswPqc,Beverly Police-Crmnl Invstgtns,42.5477653,-70.878557,Community,"police,point_of_interest,establishment,",,"191 Cabot Street, Beverly"
ChIJ2ywJ_qJ744kRUYRin40KTm4,Boston Police District C-11 Dorchester,42.2980685,-71.0591413,Community,"police,point_of_interest,establishment,",3.1,"40 Gibson Street, Dorchester"
ChIJ3_ILKZd_44kRF2tfglgtess,Dedham Fire Prevention & Inspc,42.246146,-71.174076,Community,"fire_station,point_of_interest,establishment,",,"436 Washington Street, Dedham"
ChIJ3-trtxyV44kRxbbY17-o6Hs,Boston Minuteman Campground,42.5499514,-71.536847,Community,"campground,rv_park,real_estate_agency,travel_agency,park,lodging,point_of_interest,establishment,",4.2,"264 Ayer Road, Littleton"
ChIJ30SyuYRw44kR3AgSDlvFgp0,Northwestern Mutual - John Mara,42.3584804,-71.0608267,Finance,"insurance_agency,finance,point_of_interest,establishment,",,"1 Beacon Street, Boston"
ChIJ30SyuYRw44kRmvqj221SpKY,Northwestern Mutual - David Feldman,42.3584804,-71.0608267,Finance,"insurance_agency,finance,point_of_interest,establishment,",,"1 Beacon Street, Boston"
ChIJ30VlLIJw44kRk4x9eEYUtbg,PwC,42.3511622,-71.0451882,Finance,"accounting,finance,point_of_interest,establishment,",4.2,"101 Seaport Boulevard, Boston"
ChIJ30VlLIJw44kRru3b9EeNSAk,First Republic Bank,42.3571214,-71.0547544,Finance,"bank,atm,finance,point_of_interest,establishment,",5,"1 Post Office Square, Boston"
ChIJ30VlLIJw44kRru3b9EeNSAk,First Republic Bank,42.3571214,-71.0547544,Finance,"bank,atm,finance,point_of_interest,establishment,",5,"1 Post Office Square, Boston"
ChIJ31wo18uj44kRr-nr--HbN0U,Chelmsford Forum,42.588836,-71.3078463,Health,"stadium,health,school,point_of_interest,establishment,",4.1,"2 Brick Kiln Road, North Billerica"
ChIJ33VP24Jw44kRBpLyeqweFuw,St. Anthony Shrine,42.3549053,-71.0582516,Community,"church,place_of_worship,point_of_interest,establishment,",4.8,"100 Arch Street, Boston"
ChIJ34fy1iJ_44kRAjOB4BTdz1k,The Roxbury Latin School,42.2756452,-71.1559917,Education,"school,point_of_interest,establishment,",4.4,"101 Saint Theresa Avenue, West Roxbury"
ChIJ35KlOwJi44kRcB0EzhUdpGA,MiniLuxe Hingham,42.178596,-70.908931,Community,"beauty_salon,hair_care,point_of_interest,establishment,",4.8,"92 Derby Street Ste. 131, Derby St. Shoppes, Hingham"
ChIJ36FC_cF044kR_uAjkFxKALs,"Anna Linzi, PT",42.4967458,-71.1263769,Health,"physiotherapist,health,point_of_interest,establishment,",,"400 Cummings Park Drive, Woburn"
ChIJ36FC_cF044kR-whaJo9PXvg,Wexler David M CPA,42.4967458,-71.1263769,Finance,"accounting,finance,point_of_interest,establishment,",,"400 Cummings Park Drive # 1925, Woburn"
ChIJ36FC_cF044kR0FvbuQvMe7s,Matt Reimer Co,42.4967458,-71.1263769,Finance,"insurance_agency,point_of_interest,establishment,",,"400 Cummings Park Drive # 4175, Woburn"
ChIJ36FC_cF044kR12s6eKvO4_8,Woburn Physical Therapy,42.4967458,-71.1263769,Health,"physiotherapist,health,point_of_interest,establishment,",4.9,"400 Cummings Park Drive, Woburn"
ChIJ36FC_cF044kRevkXuPDRKcc,"Demetre Xintaropoulos, PTA",42.4967458,-71.1263769,Health,"physiotherapist,health,point_of_interest,establishment,",,"400 Cummings Park Drive # 1400, Woburn"
ChIJ36FC_cF044kRsWOyZocRGWA,Dadgar Insurance,42.4968992,-71.125952,Finance,"insurance_agency,point_of_interest,establishment,",5,"400 Cummings Park Drive # 6725, Woburn"
ChIJ36FC_cF044kRWeMDhIkGNXA,Mocera Visconti & Co,42.4967458,-71.1263769,Finance,"accounting,finance,point_of_interest,establishment,",,"400 Cummings Park Drive # 4350, Woburn"
ChIJ36ITSj5344kR0udKtkZab2g,Simon's Coffee Shop,42.3844759,-71.1198097,Community,"cafe,store,food,point_of_interest,establishment,",4.5,"1736 Massachusetts Avenue, Cambridge"
ChIJ36nGJj6k44kRZjt4gRpcdXM,Pizza Hut,42.6406198,-71.305041,Health,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment,",2.6,"131 Church Street, Lowell"
ChIJ36uLNx1644kRhhMAI5LhoGo,Century Bank,42.3514911,-71.0729579,Finance,"bank,atm,finance,point_of_interest,establishment,",5,"437 Boylston Street, Boston"
ChIJ36uLNx1644kRhhMAI5LhoGo,Century Bank,42.3514911,-71.0729579,Finance,"bank,atm,finance,point_of_interest,establishment,",5,"437 Boylston Street, Boston"
ChIJ37zG2mxs44kRInvHqp5s8eY,Council On Aging,42.424688,-70.922664,Community,"city_hall,local_government_office,point_of_interest,establishment,",,"41 Valley Road #102, Nahant"
ChIJ38DrcagH44kRKC97cEDXcGU,Lawrence City Hall,42.7082295,-71.1599063,Community,"city_hall,local_government_office,point_of_interest,establishment,",2.6,"200 Common Street, Lawrence"
ChIJ3caHY86e44kRzU1pd32G5jw,Bedford Fire Department,42.4921371,-71.2803216,Community,"fire_station,point_of_interest,establishment,",,"55 Great Road, Bedford"
ChIJ3deprt-f44kRaCgb2GYzDEU,Burlington Fire Department,42.5067814,-71.1949106,Community,"fire_station,point_of_interest,establishment,",,"21 Center Street, Burlington"
ChIJ3dl7Mhp-5IkRRKzmS1Wy7Jc,Metropolitan Insurance,42.1617837,-71.2016569,Finance,"insurance_agency,point_of_interest,establishment,",2,"1 Edgewater Drive, Norwood"
ChIJ3f5clIZ144kR9cBRE7OvS5M,Local BMX Co.,42.468885,-71.208493,Health,"bicycle_store,store,point_of_interest,establishment,",4.2,"43 Middlesex Turnpike, Burlington"
ChIJ3QBtiGYR44kRt-6qwLI4AZo,Western Cycle,42.5678555,-70.9374855,Health,"bicycle_store,store,point_of_interest,establishment,",4.2,"89 Maple Street, Danvers"
ChIJ3REORm5644kRENZIalc9raU,Anthony Greaney LLC,42.3425498,-71.0653567,Community,"art_gallery,point_of_interest,establishment,",,"460 Harrison Avenue # A17, Boston"
ChIJ3REORm5644kRjhXxoHfuNeE,Galer’_a Cubana,42.3425498,-71.0653567,Community,"art_gallery,point_of_interest,establishment,",4,"460 Harrison Avenue, Boston"
ChIJ3REORm5644kRqXauvncbang,Galatea Gallery,42.3425498,-71.0653567,Community,"art_gallery,point_of_interest,establishment,",4,"460 Harrison Avenue # B6, Boston"
ChIJ3RJ0TYRw44kRAXmV_MMqxhk,"Joel H. Schwartz, P.C.",42.3593748,-71.0579897,Community,"lawyer,point_of_interest,establishment,",4.9,"1 Washington Street #16, Boston"
ChIJ3RLSRmV744kR5igXf34gE9Y,"Clarke, Snow & Riley, LLP",42.281089,-71.036794,Finance,"accounting,finance,point_of_interest,establishment,",,"25 Newport Avenue Extension, Quincy"
ChIJ3SK0g4lw44kRAdhuGz3cVcY,St. Stephen's Catholic Church,42.365416,-71.0527078,Community,"place_of_worship,church,point_of_interest,establishment,",4.6,"24 Clark Street, Boston"
ChIJ3VJnSmZ544kRDdb-y9jYKEA,Midway Caf’©,42.3062261,-71.1075396,Community,"bar,point_of_interest,establishment,",4.5,"3496 Washington Street, Boston"
ChIJ3VoMh2Nx44kR9zIghV3amKU,Masjid Ahl At-Taqwa,42.4248134,-71.0651595,Community,"mosque,place_of_worship,point_of_interest,establishment,",4.3,"105 Ferry Street, Malden"
ChIJ3VwV1zee44kR8yeGfXH9K2E,Chili's Grill & Bar,42.4802249,-71.217584,Health,"bar,meal_takeaway,restaurant,food,point_of_interest,establishment,",3.8,"108 Middlesex Turnpike, Burlington"
ChIJ3wdaBoBw44kR7exv5_tU_hs,Jumpstart For Young Children,42.3514666,-71.0498342,Education,"school,point_of_interest,establishment,",,"308 Congress Street, Boston"
ChIJ3wdaBoBw44kRw03LAexT5_c,Boston Children's Museum,42.3518682,-71.0499925,Education,"museum,point_of_interest,establishment,",4.6,"308 Congress Street, Boston"
ChIJ3WWf-z195IkRTrSNTAwEMQg,Rite Aid,42.0936367,-71.2202295,Health,"pharmacy,convenience_store,store,health,food,point_of_interest,establishment,",3.3,"800 South Main Street, Sharon"
ChIJ3XqRqVWc44kRUp0IdeZeQzE,Devaul William,42.4236595,-71.2427414,Community,"lawyer,point_of_interest,establishment,",,"65 Hayden Avenue, Lexington"
ChIJ3Ym6IHV444kRgEnDk_RdkeM,West Suburban YMCA,42.354849,-71.191242,Education,"gym,health,school,point_of_interest,establishment,",3.9,"276 Church Street, Newton"
ChIJ3Ym6IHV444kRgEnDk_RdkeM,West Suburban YMCA,42.354849,-71.191242,Health,"gym,health,school,point_of_interest,establishment,",3.9,"276 Church Street, Newton"
ChIJ3yQFfsef5IkR_E8OwfQZEtI,"Payment Alliance International, Inc.",42.146876,-70.840638,Finance,"atm,finance,point_of_interest,establishment,",,"1775 Washington Street, Hanover"
ChIJ3YSInUt944kRVUqx5H_1UGc,Braintree Civil Defense,42.2060671,-71.005217,Community,"police,point_of_interest,establishment,",,"1 John F Kennedy Memorial Drive, Braintree"
ChIJ3zW42XR644kRZWc6Skg9f1c,James Joseph Salon,42.3520197,-71.0726344,Community,"beauty_salon,hair_care,point_of_interest,establishment,",4,"30 Newbury Street, Boston"
ChIJ4-6n3LET44kRQksnaInfimI,AB Carnes Roofing,42.5278731,-70.9286609,Finance,"roofing_contractor,point_of_interest,establishment,",5,"54 Main Street, Topsfield"
ChIJ40iSCLcD44kRL-MBeuEUX1A,Peabody School,42.7631463,-71.0703348,Education,"school,point_of_interest,establishment,",,Haverhill
ChIJ41-RNoZw44kRUkPVwHNFSyw,Cresa,42.359955,-71.0531661,Finance,"real_estate_agency,point_of_interest,establishment,",5,"200 State Street, Boston"
ChIJ445suIFw44kRAnuwI1Yl5O8,Consulate General of Japan,42.3527688,-71.0535936,Community,"embassy,point_of_interest,establishment,",3.2,"22, 600 Atlantic Avenue, Boston"
ChIJ44ReJHuq44kRetRc9RUZ1io,Jays Aquatics,42.7868625,-71.2033248,Community,"aquarium,point_of_interest,establishment,",4.5,"10 Lawrence Road, Salem"
ChIJ4bwEPIBw44kRs7STmn977tE,Boston Tea Party Ships & Museum,42.3521786,-71.0512797,Education,"museum,point_of_interest,establishment,",4.5,"306 Congress Street, Boston"
ChIJ4c-nk_CC44kR18z8y8FwRH4,West Newton Cinema,42.3489907,-71.226378,Community,"movie_theater,point_of_interest,establishment,",3.7,"1296 Washington Street, West Newton"
ChIJ4eIwuCd644kR8OVyz5vXxR0,Domino's Pizza,42.3312379,-71.0953349,Health,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment,",2.1,"1400 Tremont St, Roxbury Crossing Station - Space D, Roxbury Crossing"
ChIJ4etQ1sj044kReA0Y8miTegI,Apex Entertainment,42.337935,-71.585624,Health,"bowling_alley,restaurant,food,point_of_interest,establishment,",4.3,"21 Apex Drive, Marlborough"
ChIJ4fJmZ5yQ44kRCy04D92yVD0,Concord Woods Dental Group,42.459769,-71.386738,Health,"dentist,health,point_of_interest,establishment,",,"290 Baker Avenue, Concord"
ChIJ4fJmZ5yQ44kRdvGHCUnBhUM,Concord Woods Dental Group,42.459585,-71.386765,Health,"dentist,doctor,health,point_of_interest,establishment,",5,"290 Baker Avenue #101, Concord"
ChIJ4Q-8rFR344kRRcO7Kp5eN-c,Bertucci's,42.363407,-71.097366,Health,"meal_takeaway,restaurant,food,point_of_interest,establishment,",3.7,"799 Main Street, Cambridge"
ChIJ4Q5hWYJw44kR0KDC-HFxkb8,Dellaria Salon,42.3539891,-71.0581106,Community,"beauty_salon,hair_care,point_of_interest,establishment,",4.6,"78 Summer Street, Boston"
ChIJ4QqUlaUM44kRW5y4r-q8SjE,IMAX 3D Theater at Jordan's Furniture Reading,42.5201065,-71.0896754,Community,"movie_theater,point_of_interest,establishment,",4.7,"50 Walkers Brook Drive, Reading"
ChIJ4RiVsopy44kRCuPgTujogtQ,Tokyo Japanese Steak House,42.4604514,-71.0265539,Health,"meal_takeaway,restaurant,food,point_of_interest,establishment,",3,"1201 Broadway, Saugus"
ChIJ4RiVsopy44kRFQKA9gBD750,Newbury Comics,42.4615699,-71.0271886,Education,"book_store,electronics_store,home_goods_store,store,point_of_interest,establishment,",3.8,"Square One Mall, 1201 Broadway, Saugus"
ChIJ4RiVsopy44kRUG6JPMJFsKA,Dunkin' Donuts,42.46127,-71.027291,Health,"cafe,bakery,store,restaurant,food,point_of_interest,establishment,",2.8,"1201 Broadway, Saugus"
ChIJ4RiVsopy44kRUG6JPMJFsKA,Dunkin' Donuts,42.46127,-71.027291,Community,"cafe,bakery,store,restaurant,food,point_of_interest,establishment,",2.8,"1201 Broadway, Saugus"
ChIJ4RyHVVkB44kRtX898wjRdeU,Cedarland,42.7542238,-71.1025681,Community,"amusement_park,point_of_interest,establishment,",3.7,"888 Boston Road, Haverhill"
ChIJ4SONBTl344kRF8UJiljFwZ0,Petsi Pies,42.383621,-71.112654,Health,"bakery,store,food,point_of_interest,establishment,",4.6,"285 Beacon Street, Somerville"
ChIJ4USrtJxw44kRygxzADbIpgM,Suffolk University Bookstore,42.356879,-71.0610124,Education,"book_store,store,point_of_interest,establishment,",3.4,"120 Tremont Street, Boston"
ChIJ4VSYqpxw44kRy5YykRJk8Zw,Suffolk University,42.3585205,-71.0613561,Education,"university,point_of_interest,establishment,",4.4,"8 Ashburton Place, Boston"
ChIJ4VzPmRl644kRCH9WnDu9kNc,Northeastern University School of Law,42.3391988,-71.0908821,Education,"library,university,point_of_interest,establishment,",4.5,"416 Huntington Avenue, Boston"
ChIJ4VzPmRl644kRCH9WnDu9kNc,Northeastern University School of Law,42.3391988,-71.0908821,Education,"library,university,point_of_interest,establishment,",4.5,"416 Huntington Avenue, Boston"
ChIJ4W7LDrBw44kRhQjlLfS7qVw,Police Department-Accident Invstgtn,42.3672909,-71.0861288,Community,"police,point_of_interest,establishment,",,"125 6th Street, Cambridge"
ChIJ4W7LDrBw44kRJr1J3Rr8eWs,Cambridge Police Department,42.3672909,-71.0861288,Community,"police,point_of_interest,establishment,",4.4,"125 6th Street, Cambridge"
ChIJ4wytTBd644kRAO9i2P0_LrM,Lucy Ethiopian Cafe,42.34267,-71.084256,Community,"cafe,restaurant,food,point_of_interest,establishment,",4.2,"334 Massachusetts Ave, Boston"
ChIJ4X_gmM2Q44kRdH4h6YrGbdU,Pedal Power Bike & Ski,42.485918,-71.417202,Health,"bicycle_store,store,point_of_interest,establishment,",4.2,"176 Great Road, Acton"
ChIJ4Xu6yjR344kRA99h7IhW6y8,The Neighborhood Restaurant,42.3814966,-71.0973049,Health,"bakery,store,restaurant,food,point_of_interest,establishment,",4.6,"25 Bow St, Somerville"
ChIJ4y5yHFV344kRnEEEJ9ijUcw,Consulate General of Mexico in Boston,42.3554499,-71.0586682,Community,"embassy,point_of_interest,establishment,",4.2,"55 Franklin Street, Boston"
ChIJ4y75m2OC44kRzklunX0HiLM,Newton Free Library,42.3358595,-71.2079067,Education,"library,point_of_interest,establishment,",4.7,"330 Homer Street, Newton"
ChIJ4yjjduds44kReCif3dHMSvw,United States Postal Service,42.4649584,-70.9461021,Community,"post_office,finance,point_of_interest,establishment,",3.1,"51 Willow Street, Lynn"
ChIJ4YWW5wNi44kREvd3O9dvO58,Hurry Associates,42.1801487,-70.9117473,Finance,"roofing_contractor,insurance_agency,home_goods_store,store,point_of_interest,establishment,",,"160 Old Derby Street # 221, Hingham"
ChIJ4Yz9cdSh44kR7NycFq4oVMU,Top Nails & Spa,42.5399361,-71.2434305,Community,"beauty_salon,health,point_of_interest,establishment,",3.7,"700 Boston Road #4, Billerica"
ChIJ4zGuY1R344kRstNenwRqk2E,Salvation Army Shelter & Day Care,42.3630198,-71.1004896,Community,"church,place_of_worship,point_of_interest,establishment,",3.5,"402 Massachusetts Avenue, Cambridge"
ChIJ5_VGjGt644kRm5Dxqsu1u4U,Boston Police District D-4 Back Bay/ South End/ Fenway,42.3396293,-71.0691606,Community,"police,point_of_interest,establishment,",2.8,"650 Harrison Avenue, Boston"
ChIJ5-psMU9344kRQQ6-c4VzbwU,Spaulding National Running Center,42.3753523,-71.1068604,Health,"doctor,physiotherapist,health,point_of_interest,establishment,",5,"1575 Cambridge Street, Cambridge"
ChIJ525h04Jw44kRFEGta3MDdNQ,Metropolitan Area Planning Council,42.3550479,-71.0614837,Community,"local_government_office,point_of_interest,establishment,",3.7,"60 Temple Place, Boston"
ChIJ52RU7It544kRI6GIHA9ycOU,Massachusetts General Hospital Department of Dermatology: Saavedra Arturo MD,42.3372011,-71.1021311,Health,"doctor,health,point_of_interest,establishment,",,"50 Staniford Street, Boston"
ChIJ52RU7It544kRktYdNyANU58,Haynes Harley A MD,42.3372871,-71.102142,Health,"doctor,health,point_of_interest,establishment,",,"221 Longwood Avenue, Boston"
ChIJ52RU7It544kRUEeDPVUBRAA,Brigham Dermatology Associates: Buzney Elizabeth MD,42.3372871,-71.102142,Health,"doctor,health,point_of_interest,establishment,",,"221 Longwood Avenue, Boston"
ChIJ52vRLHR644kRjaD_7vUhhFY,Maggiano's Little Italy,42.3510492,-71.068515,Health,"restaurant,bar,food,point_of_interest,establishment,",4.4,"4 Columbus Avenue, Boston"
ChIJ52vRLHR644kRjaD_7vUhhFY,Maggiano's Little Italy,42.3510492,-71.068515,Community,"restaurant,bar,food,point_of_interest,establishment,",4.4,"4 Columbus Avenue, Boston"
ChIJ533cSr5544kR9NV7mcsR8sA,Party Favors,42.3419597,-71.1227663,Health,"bakery,home_goods_store,store,food,point_of_interest,establishment,",4.1,"1356 Beacon Street, Brookline"
ChIJ54qIS5CC44kR0YwK7ETOERg,Newtonville Books,42.3312494,-71.1938429,Education,"book_store,store,point_of_interest,establishment,",4.7,"10 Langley Road, Newton"
ChIJ564LBC-c5IkRPcFdI4m0Ggw,Rockland Trust Branch & Mortgage Center,42.130055,-70.916018,Finance,"bank,atm,finance,point_of_interest,establishment,",3.8,"288 Union Street, Rockland"
ChIJ564LBC-c5IkRPcFdI4m0Ggw,Rockland Trust Branch & Mortgage Center,42.130055,-70.916018,Finance,"bank,atm,finance,point_of_interest,establishment,",3.8,"288 Union Street, Rockland"
ChIJ57WoelR344kRKbrMAa7zfAU,McDonald's,42.363949,-71.100937,Community,"cafe,store,restaurant,food,point_of_interest,establishment,",3.6,"463 Massachusetts Avenue, Cambridge"
ChIJ59WQU-xw44kR5oOR7ItZ9cQ,Papa Gino's,42.3758757,-71.0654236,Health,"restaurant,meal_delivery,meal_takeaway,food,point_of_interest,establishment,",3.3,"19 Austin Street, Charlestown"
ChIJ5aEk7Qx644kR_DbuqB76-3Q,Ernst & Young,42.3492166,-71.0751249,Finance,"accounting,finance,point_of_interest,establishment,",4,"200 Clarendon Street, Boston"
ChIJ5bYz0qiC44kRaFHPDbzHTb0,Apredica LLC,42.3683473,-71.1989289,Health,"pharmacy,store,health,point_of_interest,establishment,",,"313 Pleasant Street # 12, Watertown"
ChIJ5cxDjWZ644kR3_qSuRkzT9I,Gold's Gym,42.3369022,-71.0582222,Health,"gym,health,point_of_interest,establishment,",2.1,"323 Dorchester Avenue, South Boston"
ChIJ5fbolJR744kR0kbxAHNjBqA,Dorchester District Court,42.293936,-71.0714441,Community,"courthouse,point_of_interest,establishment,",3.6,"510 Washington Street, Boston"
ChIJ5fsMEbVx5IkRfnbNdF2OKJ8,Franklin Country Day Camp,42.1318313,-71.4315618,Community,"campground,park,lodging,point_of_interest,establishment,",5,"1221 Pond Street, Franklin"
ChIJ5T8NOox544kR2PieGpKnKNo,Firn Emily,42.3373687,-71.1053496,Health,"physiotherapist,health,point_of_interest,establishment,",,"300 Longwood Avenue, Boston"
ChIJ5T8NOox544kR4CXP6ClwF2M,Dr. Luigi D Notarangelo,42.3383539,-71.1049218,Health,"doctor,health,point_of_interest,establishment,",5,"1 Blackfan Circle, Boston"
ChIJ5T8NOox544kR6AI4x4MHjKs,"Anne Gould, PT",42.3376672,-71.1052864,Health,"physiotherapist,health,point_of_interest,establishment,",,"300 Longwood Avenue Boston Children's Hospital Physical Therapy Services, Boston"
ChIJ5T8NOox544kRAcKPwKDKQIc,"Steven J. Fishman, MD",42.3376672,-71.1052864,Health,"doctor,health,point_of_interest,establishment,",,"300 Longwood Avenue Vascular Anomalies Center 300 Longwood Avenune Fax: 617-730-0752, Boston"
